VideoID,CommentsTotal,CommentsClean,CareScore,FairnessScore,LoyaltyScore,AuthorityScore,SanctityScore,CIIndex,NarrativeLabel,SilhouetteScore,VideoCommentAlignment,CollectiveAction
5WeDsGmWLHw,1242.0,912,1.080771526634293,4.959310530718299,0.0529030258443207,2.0671094604320963,4.961892433082681,0.6838235294117647,Choose (personal),-0.22058524,0.56940407,0.0059522127355651
9RFbzNl8w5I,2065.0,907,0.5691667625451252,3.56369903748958,9.125005465316246,0.3359808181614689,2.265538490089454,0.881578947368421,Choose (personal),-0.23819004,0.5807039,0.0087277495471658
deJTqdpO134,775.0,671,1.14739731139299,5.81929175521938,1.0346939590172315,-0.1239662854205587,3.2550476962564,0.7780748663101604,Choose (discuss),0.17234392,0.40808156,0.0077055071276019
j5SKmUoL9Tg,2733.0,668,0.2892625708727662,0.0071605658837362,0.3879353730245224,0.2348203819654422,0.206037005841426,0.852112676056338,Good health (personal),-0.08446348,0.48151606,0.0033691887191963
OZDWBWTJVTw,1.0,1,1.0830236667787982,6.554562770747997,5.50565969466311,-0.4000297856185353,7.925143378269736,0.9144736842105264,Choose (personal),0.0024837367,0.06454575,0.0
uzVxW1ewNJI,6.0,3,-0.0790760927079906,0.7763552847572402,9.35598323068202,0.1608880451954209,1.193780186178775,0.0625,Educate (inspire),0.020998137,0.44430017,0.0
j7_uBux5Xrs,,0,1.249921989486397,5.952415892683226,0.0124592024730426,0.6529752211171272,2.358829493824909,0.8868003341687551,Noise,,,
1yLdVA7LVUA,,0,1.064006884811471,7.861745457480786,0.3003589436844701,1.6707539307891466,15.105514900874685,0.25,Fight (convert),0.11870677,,
nr57y0hrRZE,,0,-0.2213450037771848,-0.130634971300201,0.5393166548363859,-0.3838246302468582,-0.2934478473626197,0.7045454545454546,Noise,,,
OhY_9Zu0gRs,27090.0,878,1.381066559750332,0.825887860543878,0.1646622158733528,-0.2736584831033218,0.577568245012648,0.6927710843373494,Good health (benefits),-0.06911806,0.33355364,0.0095306178878391
6I2MxS50HzU,,0,-0.1401595557409436,0.4645026831831123,0.7236247629853879,-0.2861478653168949,-0.1463611138453332,0.7215909090909091,Noise,,,
fb3iNi60wH8,498.0,359,1.226576713803143,4.894315898074442,-0.1018334173565502,-0.301708359530322,0.8046973783867153,0.8949044585987261,Choose (discuss),0.087614655,0.54351765,0.0067429257349319
Kb-W0aLR4W4,,0,-0.1578713646945052,0.3878194694409045,1.6529640477935386,0.1197300161495896,-0.1803135771498025,0.995967741935484,Noise,,,
25z6AxSRJPY,8.0,8,0.5827274601369962,-0.3671552624158221,0.4053229957102075,-0.4341119384088144,0.6521177893880512,0.9166666666666669,Good health (benefits),-0.0103559485,0.006147962,0.0063791989664082
JLXEJ8s9-iE,0.0,0,1.2339456301336529,0.8261009142148591,-0.0914907119224758,-0.1624436723998355,0.3437205587726765,0.325,Educate (inform),-0.16303922,,
Ax8eMCrLFDQ,0.0,0,-0.0718741335185094,-0.1876257518706384,2.3710847992689104,-0.0775817636504759,0.2184462758336261,0.35,Educate (inform),-0.103819594,,
Hlm0n48cp94,,0,0.9434416083628596,5.077633742776875,0.0122552985495623,-0.3568529676723383,0.5539772163259112,0.9092827004219408,Noise,,,
z5TGgJF7LIo,129043.0,840,-0.1083011719307339,4.406839334230535,0.1680841077875281,-0.3826025544155946,0.4481219618598824,0.8628691983122363,Good health (personal),-0.061905146,0.4927685,0.0051204839356428
iSpglxHTJVM,7507.0,842,0.1181737936964116,2.0065782915849097,-0.0702220771205859,0.8585753931908292,0.324276570854898,0.8269230769230769,Good health (personal),-0.12835087,0.56441724,0.0052128710243165
XiS5IckE-Hk,1179.0,753,-0.1945931229984993,0.1392065372109005,-0.1022785260442218,-0.2674072899536922,-0.0546258308504414,0.1842105263157895,Educate (inform),0.031288262,0.20868519,0.0041161069789101
A4NTA33soRc,1.0,1,1.3556133323578516,1.79994948432876,0.510264259912943,-0.2991698034895394,2.47438882078804,0.925,Good health (benefits),-0.051914588,0.3166801,0.0
MEQzEpeDN1o,903.0,682,0.8769934482497784,0.6861846241824018,-0.0128293853368823,-0.362304649281454,0.8605611868136169,0.9892857142857144,Good health (benefits),-0.011972116,0.4830082,0.0094314031300908
x5cBdpQlu48,370.0,231,1.0048872869819414,0.4270421235930514,1.0750873629540416,1.84650136015312,1.2768058926927264,0.7857142857142857,Choose (personal),-0.106093645,0.119017586,0.0088118072679086
a9xHfGCGsIE,2608.0,931,-0.2014427069737994,0.730788613482644,-0.1889206424094021,-0.3061680270558465,-0.0739326869351084,0.6776315789473684,Good health (personal),-0.14321138,0.21316606,0.007762748286981
TkpXl0oD6Y0,1079.0,848,0.119795424833107,0.0893204930053103,-0.1406064578500897,-0.3688668494750992,-0.0311490061347721,0.8376623376623377,Good health (personal),-0.15021162,0.41675147,0.0057049709243308
lq1v04MVe3I,293.0,244,1.3247768249719418,0.6147097692273045,1.893925032429072,-0.3909226594369429,18.84157374269314,0.303680981595092,Educate (inform),-0.07163451,0.5172129,0.006474949084541
wfyGVXFxkKs,,0,-0.1725292996844981,-0.0759661758844455,1.772785919429854,-0.3284101017092815,-0.1613180248376043,0.6652542372881356,Noise,,,
2OWtWk6rWoI,297.0,255,0.594595042280418,1.4027709250303024,-0.0801757688515767,-0.3505561085573979,-0.0669887735011379,0.7426470588235294,Good health (benefits),-0.012882918,0.4746522,0.0084297454803813
4JNI7wRBuvg,,0,-0.2188528397665442,-0.3254225769105804,-0.1742296521696909,-0.3163482985298096,29.083924963020888,0.9137931034482758,Noise,,,
0jAUNM2g3w0,12628.0,884,-0.1851150752503929,0.3270751460470756,-0.0910739871012971,-0.2832275087332703,0.3721219037058272,0.7814814814814814,Good health (personal),-0.03844546,0.4695473,0.0070561184463164
GdVp0PqbpIA,9.0,8,0.253238772154615,12.293662394766605,-0.024159324581158,1.2998444320201934,0.5922834339403628,0.7222222222222222,Good health (personal),-0.22237727,0.39318308,0.0025
NzQUJ9UMifI,85.0,73,-0.0396282255343771,-0.284569977599811,0.6610795890772055,0.0572302668103129,1.7090397349735054,0.7049689440993789,Good health (personal),0.03359188,0.33228278,0.0048664740435547
zrcx7ZhjYo0,3409.0,717,0.9044856662120252,1.4268861440480682,-0.1948995005326302,-0.0672399685162669,4.285442141735128,0.9015748031496064,Good health (benefits),-0.08174174,0.502364,0.0068785235002943
KzmbprP5A3M,,0,1.3025958011403598,16.065528525844716,0.3390186016094013,1.0495169567424778,0.6003938023558251,0.9121621621621622,Choose (discuss),0.031926267,,
24yG1mpym1k,,0,0.720899482984201,1.6982986254458172,-0.0664361671642527,-0.2085422265956328,0.4418551821997294,0.9322429906542056,Noise,,,
lm6AUj21BjA,97.0,73,0.0821213878857586,-0.1772692175374713,0.0418361189917979,-0.3427970481297906,-0.0013940103844532,0.8786525974025974,Good health (personal),-0.051942237,0.19940789,0.0085136573370277
ZKmrdzLq5Lg,,0,1.358781434174424,4.846592183322418,1.142810497803296,-0.3941919981259439,2.1030311005474456,0.9438502673796793,Noise,,,
EOg41BOQAq4,483.0,285,0.4679751214911011,0.0136190676384808,-0.0429354632645462,0.0380141127573776,0.2933727513587729,0.3815789473684211,Educate (inform),0.0595524,0.102405876,0.005150227658474
9xR9P12C6k8,,0,-0.1727310047512613,-0.0748199263750982,0.3193724524661822,-0.3773805480519807,-0.3543119612978415,0.9871794871794872,Noise,,,
_GUtQfFRFy8,3630.0,816,0.4183748344670519,0.6508734193772033,-0.1338960433336569,-0.4151750933294802,0.4527876366727997,0.8601694915254237,Good health (benefits),-0.07184898,0.5222003,0.0083582356245268
cagZXpymsUY,16.0,16,-0.0899537825601484,-0.3343532816509991,-0.1511439239453288,-0.3744535573298345,0.0278570802965744,0.8942307692307692,Good health (personal),0.03414136,0.046284065,0.0043116155660377
xjR_4IMS2Ws,2593.0,896,-0.1880077836723845,1.598411283533085,0.2590269211830422,0.3473051849844704,0.055284390153742,0.25,Educate (inform),0.0020100318,0.44359595,0.0071900906572623
2m9qF8FuH3I,10.0,7,0.867321343487618,0.5962456046928203,0.0449864040300956,-0.0339061132826926,2.5645042430738654,0.7857142857142857,Good health (benefits),0.07621172,0.30951917,0.0167344418860305
EquDWRAgyZg,,0,-0.1744232529636704,-0.0435046696481397,0.508735959029965,-0.04616243957988,-0.4062992196826844,0.9615384615384616,Noise,,,
P28mbaFf52g,14423.0,914,0.892737090910191,3.183716738878146,0.6287929256518408,-0.2560669738006164,0.6190129676922208,0.9483695652173914,Good health (benefits),-0.056507263,0.6367393,0.0095544652652643
GtQLoQ5bHJI,43.0,40,0.1963209345724572,-0.1011198297200635,-0.0133997047331745,-0.4107314289507877,0.0905537906734989,0.7949438202247191,Good health (personal),-0.09064087,0.4752905,0.0046149657170204
J0e3CaPvELU,151.0,108,-0.1796206419980139,-0.1743443427770228,-0.0844670107089741,1.507404072249736,1.1689117635831232,0.9375,Good health (personal),0.036743164,0.29525307,0.0067106324548069
OB6X1AZgyWo,,0,0.4034752180036945,-0.2555411842678835,-0.0144146007343146,-0.1140511055112409,0.324446461959253,0.96875,Noise,,,
UDb3d8n9oYM,1945.0,895,0.8587868385254126,2.241222003506149,-0.1123684554416627,-0.3913302088522331,1.9913401247389968,0.6329787234042553,Good health (benefits),-0.14126453,0.36965975,0.0100416944117134
aDjwfS2q-A8,2208.0,930,1.0291703138516453,0.1816574042669235,-0.1512997569378386,-0.3505401885819188,0.3209283048746838,0.95,Good health (benefits),-0.030834915,0.5121588,0.0083810266221909
dgiPdwKaaig,,0,0.8393168714203856,1.5039393568982435,0.7309087933652623,0.2608319780408449,2.064687879105011,0.828125,Noise,,,
UTjkNCHAaf8,54.0,41,-0.1727277246272787,-0.3307785393732107,-0.1715792436545407,-0.2559093543015359,0.8678458619693911,0.875,Good health (personal),-0.0077664857,0.16315158,0.0100470688917415
Gvsaja-uzco,,0,1.3999148907249546,3.4278513729018343,0.7063839340001039,-0.0838981142166482,9.134253252729444,0.8623188405797102,Noise,,,
x3fhIw8xBXc,128.0,105,0.0924565355395496,6.325567172385133,0.0465241111588538,-0.2687419455500903,-0.1416919200409312,0.823943661971831,Good health (personal),-0.14998354,0.477251,0.0025071702095143
rpXoSvIjeYs,2318.0,813,0.7522676946244375,7.718324430716346,0.0567001278876356,1.0589081766966932,10.02502173453394,0.9107142857142856,Choose (personal),-0.11105155,0.48503876,0.0052947135193795
1qDYl4zHmAg,,0,0.2505228528907245,2.1611219732314417,-0.0270407426643254,0.2784901369520171,-0.2898077227587591,0.6526073619631902,Noise,,,
y9Da8RnwqUE,,0,0.0081064679986972,-0.2808815003372524,1.3852877350095925,0.086659129164939,-0.52475679891602,0.625,Noise,,,
5Aa2CVPyGJA,77.0,64,-0.2261493393812337,-0.3125687552322453,-0.2015312866626853,-0.448723246893089,-0.3041562110068195,0.8431952662721893,Good health (personal),-0.021958753,0.30474022,0.0067988829819968
LYP606xesqo,160.0,120,1.337413072338597,0.396565645559759,-0.1176041626588445,-0.3150154531334506,0.4902265135819511,0.8333333333333333,Good health (benefits),-0.058494005,0.2996606,0.0093187971205051
Q191ABSusws,327.0,287,-0.0661821575981653,-0.227311880410614,-0.1184965695244278,-0.4037162335360058,-0.2592638924636835,0.8988549618320612,Good health (personal),-0.050229393,0.44041985,0.0095800705081647
wN1ePxS2T4M,381.0,301,0.1082864673504759,-0.1697019870930974,0.7742754271938564,0.9968756546648068,1.855667040571605,0.8345070422535211,Good health (personal),-0.016860135,0.23407005,0.0043269048882985
9vuykbate5g,20.0,12,0.180674058075992,2.1089130596715244,-0.1089781460068171,-0.2485887145385343,-0.1388549961738677,0.8636363636363636,Good health (personal),-0.12277305,0.16253692,0.0044748858447488
aPCs5FSbclw,,0,-0.1799674194458468,0.0306911751623091,-0.0849772720210259,-0.3942803945970425,0.1010501078720537,0.8829787234042553,Noise,,,
ZgeavOxIlTc,61.0,42,0.1864341429385309,0.955055108487716,5.180619838448768,1.6710587293362715,4.141166393127054,0.9,Choose (personal),0.055422965,0.33465013,0.0032467532467532
i93WyVcqvj8,,0,0.1682001626431847,3.874850622519078,-0.0638538407869605,3.127486971608097,3.6331917734359367,0.6538461538461539,Noise,,,
BA9SZbtcFOs,4406.0,942,1.3599801916604517,5.1837426978264185,0.4867533547011679,3.2190278090990287,3.8422581774673294,0.7097701149425287,Choose (personal),-0.1548915,0.41541606,0.0073461032038981
zHrIG70O4nA,,0,1.1345262920347168,1.2135650026745357,0.0225997225499984,0.7169642758453318,0.5435322691473792,0.7307692307692308,Noise,,,
AugjDPrJJP4,10.0,10,0.0729863679175193,-0.2682022696453411,-0.0540808248120421,-0.3154669072383378,-0.2144234155579856,0.7232142857142857,Good health (personal),-0.025902428,0.17309232,0.002624633431085
waY1V3Gvm3U,274.0,241,0.05531203057899,-0.2552522047578215,-0.1428381110670787,-0.3017860562514598,-0.2103371771573592,0.9573170731707316,Good health (personal),0.054786004,0.31268832,0.0034676631365638
W5ECn6U1FXc,186.0,164,-0.1755023151663984,-0.2541815735398527,-0.1523532809288018,-0.4420747882213644,-0.1488501291728357,0.774,Good health (personal),-0.008735292,0.1422976,0.0104002590691203
ySA0uTq-zf4,2312.0,783,1.390109609252958,5.515875379345073,1.96780491597926,-0.0079876201984903,1.9142350307022489,0.2166666666666666,Fight (convert),0.104004,0.56975985,0.0100962438558741
ZZe5vlQ67wI,615.0,483,0.9428382192797756,0.8739777492793182,0.1838791637705613,-0.2932997063724663,0.5316851308361488,0.8122362869198312,Good health (benefits),-0.15845823,0.5646476,0.0063795867416066
wbNbf23WQuI,,0,-0.0706940475074593,0.2775774961464152,0.5810195941089967,-0.4132285999047304,0.269090258984441,0.839041095890411,Noise,,,
uwaF0ijvgHs,375.0,295,-0.1705543559166302,-0.2905246489416257,-0.1935005385870775,-0.3979664315501799,-0.1815616582224324,0.8994490358126721,Good health (personal),-0.023510614,0.31102687,0.0079306998812038
0tX7LqJlChE,257.0,198,-0.214515160700881,-0.3258298661774889,-0.076971517159986,-0.3463860045440741,-0.3713445330920926,0.697463768115942,Good health (personal),0.015824068,0.50022936,0.0073104398468818
JlxhbSBBWOI,8.0,7,1.179000696058852,3.059328686124162,0.4254300631284468,-0.311561200064239,1.3719514412188345,0.9307692307692308,Good health (benefits),-0.051772736,0.616852,0.0095238095238095
XOOh3JLTb_A,15.0,13,0.9088644562763346,0.8156046186725884,-0.0548214841026587,0.3110128268707718,-0.1163905526578848,0.7666666666666666,Good health (benefits),0.044607583,0.5074677,0.0008944543828264
bItVes2Jzj0,,0,1.382682125247671,1.6075375309471676,0.1045275606334523,0.4028868879418746,1.6883106984333769,0.75,Noise,,,
dhdLeq0o7qg,1.0,1,-0.1334404565347074,0.5229964301544583,0.0336346310423639,-0.3787728952128683,0.5247058823742814,0.9464285714285714,Good health (personal),-0.16072904,0.51812327,0.0
xt61p7wVQ3E,1302.0,876,1.3175710292237934,2.407952070651165,-0.0850610720078143,-0.2939519165541226,0.5352888320642305,0.8339041095890412,Good health (benefits),-0.13783891,0.62172836,0.0090114836097442
k-xb1_auNyI,500.0,416,0.2463613898387275,3.120673688624645,-0.1204738259927339,-0.285276674747265,0.8293673226069816,0.2685185185185185,Educate (inform),-0.06549499,0.4871736,0.0071018662889086
VyV-s5YwZUI,245.0,222,-0.2225397074777913,-0.2329546695493881,-0.170576909700756,-0.4301386080321738,-0.2037164304877695,0.8262195121951219,Good health (personal),-0.023306858,0.32968777,0.0078836821604895
Krd-SUpObC4,1327.0,905,0.2976670405581908,0.3642375189177277,-0.056206220477545,-0.4219687349367734,2.1223995571222245,0.8515625,Good health (personal),-0.1367785,0.497654,0.007235746496756
wxs7V0I2q1Q,743.0,513,1.387480831336846,1.10096928992507,2.504322986407932,0.4287794022092995,1.5929569126792102,0.7523191094619666,Good health (benefits),-0.016568037,0.44451958,0.0081962817173316
qjGf_hrXvXE,,0,1.3747956745310832,9.076067575323082,4.958028187656365,4.197300713117664,10.892000745554578,0.6818181818181819,Choose (personal),-0.13625439,,
0Z968z8YjX0,350.0,303,0.8789606871517862,8.07453848178375,0.2902645007568694,-0.4050422882360019,5.183356715731777,0.90625,Choose (discuss),0.078300886,0.45614916,0.0239841767427398
4GpcD1xIfaI,202.0,137,0.4291685477981367,0.7933447965011873,0.0038378705962218,0.6934434660994097,-0.111562641454048,0.125,Educate (inform),-0.04462541,0.37026435,0.0027883080734882
X3h7D7M77C4,110.0,88,-0.2088404626623399,0.2012925566790833,-0.1741394060300726,-0.4084949512646386,-0.347910806952544,0.8833333333333333,Good health (personal),-0.055139974,0.57385164,0.0059143364653466
KQyx8lvyakY,114.0,71,-0.0589415220206558,0.2734115702972908,-0.168398721633709,-0.3105545086830335,0.3717222260853532,0.9947368421052633,Good health (personal),-0.123123676,0.5740512,0.0031187122736418
j0GMSzzYyIA,684.0,392,1.383239729614952,1.954659626169328,5.280056455088458,0.6645755211352786,3.1226552553874964,0.8875,Choose (personal),-0.17351766,0.5180956,0.0096344520774355
jxgpaF0OkHE,60.0,45,-0.2000279809781583,-0.2452478702093336,-0.1960368037163404,0.3358337027150477,-0.3863220138593303,0.9666666666666668,Good health (personal),0.0015134127,0.15243493,0.0068486029889538
uJWWtqLskXU,295.0,236,0.8290606940464799,2.8591397355432866,-0.1449295145908088,-0.2262607923713532,1.501562173736546,0.8623188405797102,Good health (benefits),-0.1421498,0.63198185,0.0048669303079977
njYjUFE4e0s,,0,0.704639141425225,1.5158311501410926,-0.1707746488025546,-0.0810839380963984,0.806081502944575,0.8756613756613756,Noise,,,
HCxmU6mpDkU,,0,0.9951921227643764,3.479654131276996,-0.0637958131797025,0.7091065399458634,1.4161357531865713,0.8404255319148937,Noise,,,
W5IK9vreo7s,309.0,273,0.9517666566051411,-0.1136506109802728,0.3235502567119205,-0.4338802132340791,0.7858922869538387,0.9953271028037384,Good health (benefits),-0.011369519,0.41942245,0.0126084303791027
cmg4_Pd-CRo,,0,-0.027184040037591,0.1345313508097219,-0.1457608359018714,1.164998227918126,16.10057685793477,0.6785714285714286,Noise,,,
eMwXQHlRzAc,21.0,17,0.6817131969255761,-0.2576813895085935,0.4750643268257218,-0.454562702705176,0.2776115875600857,0.9186046511627908,Good health (benefits),-0.018802125,0.15466642,0.0042344597413433
oycI6_F853Q,1511.0,828,-0.2042712633224656,-0.1004892608210623,-0.0744517196883225,-0.3170288701428894,-0.2312550057767237,0.7566371681415929,Good health (personal),-0.034165725,0.40060824,0.0058582779088313
NHK7r-5G_JQ,151.0,104,1.3679242408863,0.2847110843301134,6.427782223931166,-0.2797888380616926,2.018007187322438,0.2333333333333333,Educate (inspire),-0.0029367309,0.39708823,0.0044046295558053
l0fbq4Py_es,0.0,0,-0.1978945385448602,-0.3565030209665984,-0.2085439755965044,-0.1474746879575643,-0.0126309483165992,0.7222222222222222,Good health (personal),-0.000857436,,
otojwFSN9Gc,6802.0,895,1.2435465513595645,0.7024342914842648,-0.1049764672916242,-0.3814781951394149,0.7069082328556209,0.9864130434782608,Good health (benefits),-0.10631647,0.5983735,0.0066013102262176
q2Sdq_XuCYg,1303.0,574,-0.0045930926118184,1.375437161639561,0.6187002318700743,1.1544585583499127,0.7670427909273833,0.8152173913043479,Good health (personal),-0.21107237,0.40737393,0.0071354511952066
5g1SbF5fpkw,9.0,9,1.343480716865031,0.0477366221446676,0.4903518247220834,-0.3213352284023996,2.2899610165579163,0.6491935483870968,Good health (benefits),-0.06806648,0.53576624,0.0
byTxzzztRBU,,0,1.3653790117216535,8.41915144907419,0.0927583411489878,-0.2823134457773089,2.848994171108041,0.3098159509202454,Noise,,,
7-20THjkJCE,,0,0.2977502885341511,1.2319605840713383,0.473406552455639,1.9362574382541464,7.128634167032903,0.7205882352941176,Noise,,,
AMuSsWbWJq0,3377.0,909,0.2062959536879311,2.292400632262333,-0.0756404905708226,0.186546456565897,6.270680099431099,0.8178571428571428,Good health (personal),-0.1579539,0.46353775,0.0076837818919393
jgr45QSfqnk,57.0,47,0.8459398812075611,0.5792033100744135,0.0375882265947973,0.3910255766478148,0.1587275754875142,0.6576923076923077,Good health (benefits),-0.064487144,0.1263946,0.0005487906981611
88IFq0KAJag,4.0,4,0.9579993099157196,0.5788643925061407,0.2317982248481589,-0.3136088151771192,0.6000560517298278,0.375,Educate (inform),0.033064436,-0.07486268,0.0208333333333333
Yf9sBVS5ens,20.0,16,-0.213841943242297,-0.1721146988200485,-0.1816917651663588,-0.3966741346346968,-0.0983078702707101,0.9558823529411764,Good health (personal),-0.08495379,0.14951582,0.0055889423076923
COamG6NqCmg,3744.0,817,1.399763333289796,6.691824193681163,10.203843755309936,0.4126261555468518,6.227538352177638,0.9846938775510204,Choose (personal),-0.15426803,0.5371318,0.0058787927258577
QOj5b4pDvS4,946.0,647,-0.1532806732738039,-0.2263383573797433,-0.097575672253469,-0.1176363779238233,0.4278842055536161,0.7873563218390804,Good health (personal),-0.116757885,0.58988005,0.0055438731923522
8aI1-PlQAJA,26.0,24,0.7806624062000151,-0.2323124715028821,0.1497599459413636,-0.0591707131884456,5.387414687923999,0.1666666666666666,Educate (inform),0.0013617103,0.39350727,0.011642156862745
02waPwQcXj0,218.0,175,0.6903062027235578,3.9822007247659545,-0.1151985734015502,-0.3183149683463467,0.7261262797531297,0.75,Good health (benefits),-0.083727695,0.32372406,0.0084940098344346
FCBtff0HHtY,2598.0,906,1.0498457891818185,0.6624610479421745,3.4617191819876094,-0.0728181048291954,0.3035332406792549,0.8566433566433567,Choose (personal),-0.1442043,0.4690664,0.012325456434894
l_i1dGFBcJ0,69.0,58,1.1161308621320387,1.184674932578215,-0.0848624032900478,-0.4168458101169215,-0.0229890816124233,0.7571428571428571,Good health (benefits),0.013468272,0.40256107,0.0097852669754883
CbwavhqYxao,1099.0,716,1.1423395206255202,0.3441182864216646,0.023608735060605,-0.4150542844928165,1.1694959887260945,0.9761904761904762,Good health (benefits),0.03358153,0.47980574,0.0078284619466626
sWVaQRFh3Co,,0,1.3772015610880353,3.033388575147784,0.3210826155887705,0.4361446658494812,14.608831745344592,0.8333333333333333,Noise,,,
Kdwi-1FNvtU,207.0,149,1.063884385632072,-0.0141033976048924,0.1415582500515157,-0.2124660553398528,4.478097855951952,0.9534534534534534,Good health (benefits),0.042936552,0.06813767,0.0047050279940047
8gHt4vv8Kfo,,0,0.3755868954107496,0.3339823214564609,0.2560898239961146,-0.1126422023586443,0.3019503112416459,0.7340425531914894,Noise,,,
KIycj6R1ZTw,271.0,180,1.3899005702767917,15.463950611029768,1.785884086099343,0.1108466796171557,2.611284301018051,0.1118421052631579,Fight (convert),0.114755675,0.35500288,0.0188509746371103
cnM9pdjp5o4,1331.0,651,0.9847713376403332,2.04936759566592,8.269421789081525,2.949408787382965,2.3563632975246627,0.8333333333333333,Choose (personal),0.018417042,0.18204467,0.0059056957882248
sxt4YCIsn2I,,0,-0.1228827684265127,-0.1428363305274554,1.977638418151036,0.8627513289837382,-0.2157200006678828,0.8409090909090908,Noise,,,
1taXsucMozE,1467.0,745,-0.1327926028060933,-0.1602095080304044,-0.1751818357883665,-0.3768968919561277,-0.1560897467263018,0.8653846153846154,Good health (personal),-0.12798783,0.54821146,0.01283846494295
zeWye1vPGug,713.0,521,1.288258083450109,14.36805511816105,0.2806669131005206,3.3981666726984243,10.090314989009093,0.8333333333333333,Choose (personal),-0.0768853,0.40929717,0.0028520306266826
-PA2gw64_5c,92.0,55,1.3692806381565927,0.6127842130612828,7.333847716758295,-0.3497395909213815,0.2469661781293717,0.7226027397260274,Choose (personal),-0.19937615,0.5074184,0.008285172223728
5cgU-Ipkrpw,564.0,444,1.311936551554208,-0.2420251547206417,7.019880932218159,0.6813164467942048,15.060838220325202,0.6241830065359477,Choose (personal),0.028358435,0.30183864,0.0082939375113012
EqXthA76PTg,,0,0.3799165086799462,-0.1904816590587774,-0.1718892828116166,-0.2891495536990331,0.0661356901530899,0.9556451612903224,Noise,,,
cU8cv5dQTY0,646.0,396,-0.1801905865158864,0.7705013064554325,-0.1637150962153444,-0.3770377597661976,-0.2569854724513166,0.8981481481481481,Good health (personal),-0.1518931,0.73541677,0.0041761637048085
od6PvvfKZRY,31.0,27,-0.220131533356024,-0.2925934358392709,-0.188467046083308,-0.1100971393825861,-0.3988199842039002,0.80625,Good health (personal),-0.00083633256,0.48459494,0.0015534011042233
9rEgIpuNxzE,2.0,2,0.0697219009710066,0.0603464239427154,-0.077597662441507,-0.2853120763891108,-0.2282611058668363,0.8636363636363636,Good health (personal),-0.058499657,0.4568093,0.0138888888888888
IDBimmfjF4s,,0,1.2457435493281024,1.041477838984736,0.2368421987719663,0.1054229778297254,1.1274037716133531,0.6304347826086957,Noise,,,
opIxavLpUWw,217.0,142,-0.0033410310223557,-0.0402038947081799,-0.1723420669469177,-0.2602012603153285,1.3630735335988362,0.9532374100719424,Good health (personal),-0.06611379,0.27113512,0.0065758228075016
tM0NAZ2ruCA,359.0,259,0.7934125138051676,-0.1959574882384988,0.0477819916494921,-0.2181398582786316,0.5446939716764538,0.8715277777777778,Good health (benefits),-0.053095724,0.30856648,0.0044061349248004
1VCwFnjwwBc,205.0,170,-0.2206680767540356,-0.3541596612465852,-0.2219990866645433,-0.448871370180613,-0.3999685177236047,0.875,Good health (personal),0.015207555,0.101485334,0.0031756720492508
u7g9tXKOxZY,,0,1.403110463371009,16.934853241768305,6.7849711359440485,1.1573634401694193,4.779614478701816,0.8584905660377358,Noise,,,
BFnxhhXXt68,,0,1.3303143693800772,8.12783265429924,2.609411178860748,-0.3117537417467766,0.2548050400265781,0.1956521739130434,Noise,,,
v6gGOwOMvZo,16.0,7,-0.1603219130720408,-0.32252617914522,0.1125428562899519,1.1301133247969926,0.805047354787252,0.9375,Good health (personal),-0.00168091,0.3514067,0.0
P3usONjgQ7U,,0,-0.124869701440216,-0.2898525130484441,0.8025418195846707,-0.3514100141628705,0.2938422646349982,0.9555160142348754,Noise,,,
-ZLpdt-RrpE,4448.0,944,-0.2181984324738651,-0.180188229669839,-0.0250469610490114,-0.3972719996757197,-0.083242559829408,0.853813559322034,Good health (personal),-0.12850028,0.6403392,0.0073793956709811
SZZBFSVrNag,,0,1.3934295024411931,8.478845304846303,6.536891617034501,1.6488033961906583,2.113333619266508,0.2115384615384615,Noise,,,
Zjq1tolpdDY,14.0,7,-0.1779206204097684,-0.3869191235415228,-0.1505081033186684,2.362434790433184,0.3990761450170224,0.9,Good health (personal),-0.018241052,0.14184894,0.0
YOjeurluJBM,27.0,23,0.8329560710348095,-0.1236552530764633,0.3875205196670685,-0.414957888894518,-0.360828988414292,0.9117647058823528,Good health (benefits),-0.038517196,-0.025991945,0.0081882135855149
Da2NvJMDzgE,13.0,12,-0.2382976386456795,-0.3508530621220073,-0.1798270900844781,-0.2504869245465655,-0.5817706972000972,0.8333333333333333,Good health (personal),0.0066087833,0.087548345,0.0149598707525536
CTWoo--6_p8,2180.0,835,1.2498504717551429,1.0623123889935997,0.2611870551294499,-0.3298156829001846,0.1376609697127023,0.9877049180327868,Good health (benefits),0.008972453,0.53079903,0.0123062468377253
Vs9ORizXzwM,3.0,2,1.1970474937314144,1.775266859021416,1.192862978600014,-0.253631447496654,2.205456063881232,0.8796296296296297,Good health (benefits),-0.031530086,0.3695453,0.0
Cm-Iu96pTbs,1367.0,665,0.0743689326567712,-0.2007201142958748,0.4608392821263307,0.6695988262437894,-0.4260209177016455,0.6462765957446809,Good health (personal),-0.043129735,0.60385376,0.0083005258186107
dwR4GHjug6M,805.0,636,1.3727429986758266,14.647226931986914,0.3781623081224479,0.5868349148775875,4.158854948467952,0.8269230769230769,Choose (discuss),0.14230424,0.56205374,0.0067135818805054
oJOu6qLH9BY,,0,1.1218022349302714,-0.2457586492781694,-0.1572597573118867,0.2190273161864507,1.3625976353483713,0.75,Noise,,,
